id, ECLI, rechtbank, rechtsgebied, subrechtsgebied
359, ECLI:NL:RBDHA:2023:8912, Bestuursrecht, Vreemdelingenrecht
360, ECLI:NL:RVS:2025:2384, Bestuursrecht, Vreemdelingenrecht
361, ECLI:NL:RBDHA:2025:6665, Bestuursrecht, Vreemdelingenrecht
362, ECLI:NL:RVS:2025:2376, Bestuursrecht, Vreemdelingenrecht
363, ECLI:NL:RBDHA:2025:20709, Bestuursrecht, Vreemdelingenrecht
364, ECLI:NL:RVS:2025:2374, Bestuursrecht, Vreemdelingenrecht
365, ECLI:NL:RBDHA:2025:12121, Bestuursrecht, Vreemdelingenrecht
366, ECLI:NL:RBDHA:2025:5097, Bestuursrecht, Vreemdelingenrecht
367, ECLI:NL:RVS:2025:2373, Bestuursrecht, Vreemdelingenrecht
368, ECLI:NL:RBDHA:2022:16072, Bestuursrecht, Vreemdelingenrecht
369, ECLI:NL:RVS:2025:2371, Bestuursrecht, Vreemdelingenrecht
370, ECLI:NL:RBDHA:2025:20706, Bestuursrecht, Vreemdelingenrecht
371, ECLI:NL:RBDHA:2025:20211, Bestuursrecht, Socialezekerheidsrecht
372, ECLI:NL:RBDHA:2025:20704, Bestuursrecht, Vreemdelingenrecht
373, ECLI:NL:RBDHA:2025:7024, Bestuursrecht, Vreemdelingenrecht
374, ECLI:NL:RVS:2025:2369, Bestuursrecht, Vreemdelingenrecht
375, ECLI:NL:RBDHA:2025:20210, Bestuursrecht, Socialezekerheidsrecht
376, ECLI:NL:RBOBR:2025:7208, Strafrecht, 
377, ECLI:NL:RBMNE:2025:5514, Bestuursrecht, 
378, ECLI:NL:RBAMS:2025:8342, Strafrecht, Europees strafrecht
379, ECLI:NL:RBAMS:2025:8341, Strafrecht, Europees strafrecht
380, ECLI:NL:RBAMS:2025:8343, Strafrecht, Europees strafrecht
381, ECLI:NL:GHSHE:2025:1796, Civiel recht, Personen- en familierecht
382, ECLI:NL:RBDHA:2025:20700, Bestuursrecht, Vreemdelingenrecht
383, ECLI:NL:RBROT:2025:12811, Civiel recht, Verbintenissenrecht
384, ECLI:NL:RBLIM:2025:10692, Civiel recht, 
385, ECLI:NL:CRVB:2025:1542, Bestuursrecht, Socialezekerheidsrecht
386, ECLI:NL:RBDHA:2024:4401, Bestuursrecht, Vreemdelingenrecht
387, ECLI:NL:RVS:2025:2358, Bestuursrecht, Vreemdelingenrecht
388, ECLI:NL:RBDHA:2025:20140, Bestuursrecht, Socialezekerheidsrecht
389, ECLI:NL:CRVB:2025:1578, Bestuursrecht, Socialezekerheidsrecht
390, ECLI:NL:OGEAA:2025:324, Civiel recht, 
391, ECLI:NL:CRVB:2025:1585, Bestuursrecht, Socialezekerheidsrecht
392, ECLI:NL:RBDHA:2025:20698, Bestuursrecht, Vreemdelingenrecht
393, ECLI:NL:CRVB:2025:1566, Bestuursrecht, Socialezekerheidsrecht
394, ECLI:NL:RBDHA:2025:19686, Civiel recht, Personen- en familierecht
395, ECLI:NL:RBMNE:2025:5502, Civiel recht, Verbintenissenrecht
396, ECLI:NL:GHARL:2025:6531, Bestuursrecht, Belastingrecht
397, ECLI:NL:GHDHA:2025:2142, Bestuursrecht, Belastingrecht
398, ECLI:NL:CRVB:2025:1572, Bestuursrecht, Socialezekerheidsrecht
399, ECLI:NL:GHARL:2025:6532, Bestuursrecht, Belastingrecht
400, ECLI:NL:RBNNE:2025:4437, Bestuursrecht, Belastingrecht
401, ECLI:NL:RBAMS:2025:7194, Bestuursrecht, Belastingrecht
402, ECLI:NL:RBNNE:2025:3806, Bestuursrecht, Belastingrecht
403, ECLI:NL:OGHACMB:2024:150, Bestuursrecht, Belastingrecht
404, ECLI:NL:RVS:2025:5079, Bestuursrecht, 
405, ECLI:NL:GHAMS:2025:2471, Civiel recht, 
406, ECLI:NL:RBNHO:2025:10428, Civiel recht, Arbeidsrecht
407, ECLI:NL:RBDHA:2025:15125, Civiel recht, Arbeidsrecht
408, ECLI:NL:GHAMS:2025:2023, Civiel recht, 
409, ECLI:NL:HR:2025:1325, Civiel recht, 
410, ECLI:NL:RBNHO:2025:8193, Civiel recht, Arbeidsrecht
411, ECLI:NL:RBAMS:2025:5754, Civiel recht, Arbeidsrecht
412, ECLI:NL:GHDHA:2025:2145, Bestuursrecht, Belastingrecht
413, ECLI:NL:RBGEL:2025:6110, Civiel recht, 
414, ECLI:NL:RBROT:2025:10233, Civiel recht, Arbeidsrecht
415, ECLI:NL:RBGEL:2025:7054, Civiel recht, Arbeidsrecht
416, ECLI:NL:GHDHA:2025:1586, Civiel recht, Arbeidsrecht
417, ECLI:NL:GHAMS:2025:2339, Civiel recht, 
418, ECLI:NL:GHDHA:2025:1175, Civiel recht, 
419, ECLI:NL:RVS:2025:2349, Bestuursrecht, Vreemdelingenrecht
420, ECLI:NL:RBDHA:2025:20696, Bestuursrecht, Vreemdelingenrecht
421, ECLI:NL:RBDHA:2025:5038, Bestuursrecht, Vreemdelingenrecht
422, ECLI:NL:RVS:2025:2273, Bestuursrecht, Vreemdelingenrecht
423, ECLI:NL:OGEAA:2025:323, Civiel recht, 
424, ECLI:NL:RBDHA:2025:20212, Bestuursrecht, Socialezekerheidsrecht
425, ECLI:NL:RBDHA:2024:4375, Bestuursrecht, Vreemdelingenrecht
426, ECLI:NL:RVS:2025:2271, Bestuursrecht, Vreemdelingenrecht
427, ECLI:NL:RBDHA:2025:20695, Bestuursrecht, Vreemdelingenrecht
428, ECLI:NL:RBDHA:2024:4265, Bestuursrecht, Vreemdelingenrecht
429, ECLI:NL:RVS:2025:2270, Bestuursrecht, Vreemdelingenrecht
430, ECLI:NL:RBZWB:2025:7464, Bestuursrecht, 
431, ECLI:NL:RBDHA:2025:20249, Civiel recht, Insolventierecht
432, ECLI:NL:RVS:2025:1722, Bestuursrecht, 
433, ECLI:NL:RBZWB:2025:7467, Bestuursrecht, 
434, ECLI:NL:RBDHA:2025:20693, Bestuursrecht, Vreemdelingenrecht
435, ECLI:NL:RBMNE:2025:5535, Bestuursrecht, 
436, ECLI:NL:RBZWB:2025:7462, Bestuursrecht, 
437, ECLI:NL:RBMNE:2025:5496, Civiel recht, 
438, ECLI:NL:GHAMS:2025:2857, Civiel recht, 
439, ECLI:NL:RBROT:2025:12917, Civiel recht, Personen- en familierecht
440, ECLI:NL:RBDHA:2025:20691, Bestuursrecht, Vreemdelingenrecht
441, ECLI:NL:RBMNE:2025:5319, Bestuursrecht, Bestuursprocesrecht
442, ECLI:NL:RBROT:2025:12877, Strafrecht, 
443, ECLI:NL:RBDHA:2025:20689, Bestuursrecht, Vreemdelingenrecht
444, ECLI:NL:RBMNE:2025:5534, Bestuursrecht, Belastingrecht
445, ECLI:NL:RBZWB:2025:7480, Bestuursrecht, Omgevingsrecht
446, ECLI:NL:RBMNE:2025:5789, Strafrecht, Materieel strafrecht
447, ECLI:NL:RBDHA:2025:20686, Bestuursrecht, Vreemdelingenrecht
448, ECLI:NL:RBMNE:2025:5533, Bestuursrecht, Belastingrecht
449, ECLI:NL:RBMNE:2025:5498, Civiel recht, Verbintenissenrecht
450, ECLI:NL:RBDHA:2025:20218, Civiel recht, Personen- en familierecht
451, ECLI:NL:RBDHA:2025:20013, Strafrecht, 
452, ECLI:NL:RBDHA:2025:20203, Civiel recht, Verbintenissenrecht
453, ECLI:NL:RBDHA:2025:19631, Bestuursrecht, Vreemdelingenrecht
454, ECLI:NL:RBGEL:2023:7037, Bestuursrecht, Belastingrecht
455, ECLI:NL:RBDHA:2025:20244, Bestuursrecht, Vreemdelingenrecht
456, ECLI:NL:RBDHA:2025:20684, Bestuursrecht, Vreemdelingenrecht
457, ECLI:NL:RBZWB:2025:6951, Civiel recht, Personen- en familierecht
458, ECLI:NL:RBLIM:2025:10788, Civiel recht, 
459, ECLI:NL:RBZWB:2025:6949, Civiel recht, Personen- en familierecht
460, ECLI:NL:RBZWB:2025:6940, Civiel recht, Personen- en familierecht
461, ECLI:NL:RBZWB:2025:6933, Civiel recht, Personen- en familierecht
462, ECLI:NL:RBZWB:2025:6929, Civiel recht, Personen- en familierecht
463, ECLI:NL:RBZWB:2025:6928, Civiel recht, Personen- en familierecht
464, ECLI:NL:RBMNE:2025:5519, Bestuursrecht, Omgevingsrecht
465, ECLI:NL:RBZWB:2025:6927, Civiel recht, Personen- en familierecht
466, ECLI:NL:RBZWB:2025:6926, Civiel recht, Personen- en familierecht
467, ECLI:NL:RBMNE:2025:5660, Civiel recht, Verbintenissenrecht
468, ECLI:NL:RBZWB:2025:6925, Civiel recht, Personen- en familierecht
469, ECLI:NL:RBZWB:2025:6924, Civiel recht, Personen- en familierecht
470, ECLI:NL:RBZWB:2025:7465, Bestuursrecht, 
471, ECLI:NL:RBZWB:2025:6919, Civiel recht, Personen- en familierecht
472, ECLI:NL:GHARL:2025:6828, Strafrecht, Strafprocesrecht
473, ECLI:NL:RBZWB:2025:7466, Bestuursrecht, 
474, ECLI:NL:RBDHA:2025:20678, Bestuursrecht, Vreemdelingenrecht
475, ECLI:NL:RBZWB:2025:6903, Civiel recht, Personen- en familierecht
476, ECLI:NL:RBZWB:2025:6893, Civiel recht, Personen- en familierecht
477, ECLI:NL:RBZWB:2025:7468, Bestuursrecht, 
478, ECLI:NL:RBROT:2025:12937, Strafrecht, 
479, ECLI:NL:RBZWB:2025:6868, Civiel recht, Personen- en familierecht
480, ECLI:NL:RBZWB:2025:6846, Civiel recht, Personen- en familierecht
481, ECLI:NL:RBDHA:2025:20682, Bestuursrecht, Vreemdelingenrecht
482, ECLI:NL:RBZWB:2025:6844, Civiel recht, Personen- en familierecht
483, ECLI:NL:RBDHA:2025:20681, Bestuursrecht, Vreemdelingenrecht
484, ECLI:NL:RBDHA:2025:20680, Bestuursrecht, Vreemdelingenrecht
485, ECLI:NL:RBDHA:2025:20679, Bestuursrecht, Vreemdelingenrecht
486, ECLI:NL:RBDHA:2025:20677, Bestuursrecht, Vreemdelingenrecht
487, ECLI:NL:RBDHA:2025:20668, Bestuursrecht, Vreemdelingenrecht
488, ECLI:NL:RVS:2025:5349, Bestuursrecht, 
489, ECLI:NL:RBLIM:2025:10790, Civiel recht, 
490, ECLI:NL:RBDHA:2025:20642, Bestuursrecht, Vreemdelingenrecht
491, ECLI:NL:RBMNE:2025:5451, Civiel recht, Verbintenissenrecht
492, ECLI:NL:RBMNE:2025:5478, Civiel recht, Personen- en familierecht
493, ECLI:NL:RBMNE:2025:5458, Bestuursrecht, Belastingrecht
494, ECLI:NL:RBDHA:2025:20675, Bestuursrecht, Vreemdelingenrecht
495, ECLI:NL:RBDHA:2025:20674, Bestuursrecht, Vreemdelingenrecht
496, ECLI:NL:RBZWB:2025:7589, Strafrecht, 
497, ECLI:NL:RBDHA:2025:20673, Bestuursrecht, Vreemdelingenrecht
498, ECLI:NL:RBROT:2025:12936, Strafrecht, 
499, ECLI:NL:RBZWB:2025:7590, Strafrecht, 
500, ECLI:NL:RBDHA:2025:20672, Bestuursrecht, Vreemdelingenrecht
501, ECLI:NL:RBDHA:2025:20671, Bestuursrecht, Vreemdelingenrecht
502, ECLI:NL:RBZWB:2025:7553, Strafrecht, 
503, ECLI:NL:RBMNE:2025:5467, Bestuursrecht, Bestuursprocesrecht
504, ECLI:NL:RBZWB:2025:7552, Strafrecht, 
505, ECLI:NL:RBMNE:2025:5468, Bestuursrecht, Bestuursprocesrecht
506, ECLI:NL:RBDHA:2025:20669, Bestuursrecht, Vreemdelingenrecht
507, ECLI:NL:RBAMS:2025:8305, Strafrecht, Europees strafrecht
508, ECLI:NL:RBMNE:2025:5469, Bestuursrecht, Bestuursprocesrecht
509, ECLI:NL:RBAMS:2025:8306, Strafrecht, Europees strafrecht
510, ECLI:NL:RBDHA:2025:20666, Bestuursrecht, Vreemdelingenrecht
511, ECLI:NL:RBMNE:2025:5470, Bestuursrecht, Bestuursprocesrecht
512, ECLI:NL:RBDHA:2025:20667, Bestuursrecht, Vreemdelingenrecht
513, ECLI:NL:GHARL:2025:6452, Strafrecht, Strafprocesrecht
514, ECLI:NL:RBNNE:2025:4575, Bestuursrecht, 
515, ECLI:NL:GHARL:2025:6451, Strafrecht, Strafprocesrecht
516, ECLI:NL:RBMNE:2025:5471, Bestuursrecht, Bestuursprocesrecht
517, ECLI:NL:RBDHA:2025:20226, Bestuursrecht, Vreemdelingenrecht
518, ECLI:NL:RBMNE:2025:5472, Bestuursrecht, Bestuursprocesrecht
519, ECLI:NL:RBMNE:2023:7788, Civiel recht, Personen- en familierecht
520, ECLI:NL:RBMNE:2025:5473, Bestuursrecht, Bestuursprocesrecht
521, ECLI:NL:RBDHA:2025:20460, Civiel recht, Verbintenissenrecht
522, ECLI:NL:RBDHA:2025:20665, Bestuursrecht, Vreemdelingenrecht
523, ECLI:NL:RBDHA:2025:20664, Bestuursrecht, Vreemdelingenrecht
524, ECLI:NL:RBMNE:2022:6640, Civiel recht, Personen- en familierecht
525, ECLI:NL:RBDHA:2025:20662, Bestuursrecht, Vreemdelingenrecht
526, ECLI:NL:RBONE:2013:BZ6422, Civiel recht, 
527, ECLI:NL:RBONE:2013:BZ5803, Civiel recht, 
528, ECLI:NL:RBONE:2013:BZ5108, Civiel recht, 
529, ECLI:NL:RBONE:2013:BZ5508, Civiel recht, 
530, ECLI:NL:RBONE:2013:BZ3457, Civiel recht, 
531, ECLI:NL:RBONE:2013:BZ3804, Civiel recht, 
532, ECLI:NL:RBONE:2013:BZ3250, Civiel recht, 
533, ECLI:NL:RBONE:2013:BZ2921, Civiel recht, 
534, ECLI:NL:RBONE:2013:BZ2594, Civiel recht, 
535, ECLI:NL:RBONE:2013:BZ2738, Civiel recht, 
536, ECLI:NL:RBONE:2013:BZ1980, Civiel recht, 
537, ECLI:NL:RBONE:2013:BZ1987, Civiel recht, 
538, ECLI:NL:RBONE:2013:BZ0907, Civiel recht, 
539, ECLI:NL:RBONE:2013:BZ1867, Civiel recht, 
540, ECLI:NL:RBONE:2013:BZ1789, Civiel recht, 
541, ECLI:NL:RBONE:2013:BZ1798, Civiel recht, 
542, ECLI:NL:RBONE:2013:BZ1359, Civiel recht, 
543, ECLI:NL:RBONE:2013:BZ2859, Civiel recht, 
544, ECLI:NL:RBONE:2013:BZ1535, Civiel recht, 
545, ECLI:NL:RBONE:2013:BZ1362, Civiel recht, 
546, ECLI:NL:RBONE:2013:BZ0652, Civiel recht, 
547, ECLI:NL:RBONE:2013:BZ0741, Civiel recht, 
548, ECLI:NL:RBONE:2013:BZ0940, Civiel recht, 
549, ECLI:NL:RBONE:2013:BZ0922, Civiel recht, 
550, ECLI:NL:RBONE:2013:BZ0668, Civiel recht, 
551, ECLI:NL:RBONE:2013:BZ0419, Civiel recht, 
552, ECLI:NL:RBONE:2013:BY9847, Civiel recht, 
553, ECLI:NL:RBONE:2013:BY9269, Civiel recht, 
554, ECLI:NL:RBONE:2013:BY9640, Civiel recht, 
555, ECLI:NL:RBONE:2013:BY8804, Civiel recht, 
556, ECLI:NL:RBONE:2013:BY8852, Civiel recht, 
557, ECLI:NL:RBONE:2013:BY8037, Civiel recht, 
558, ECLI:NL:RBDHA:2025:20661, Bestuursrecht, Vreemdelingenrecht
559, ECLI:NL:RBROT:2025:12935, Strafrecht, 
560, ECLI:NL:RBDHA:2025:20660, Bestuursrecht, Vreemdelingenrecht
561, ECLI:NL:RBDHA:2025:20659, Bestuursrecht, Vreemdelingenrecht
562, ECLI:NL:RBDHA:2025:20658, Bestuursrecht, Vreemdelingenrecht
563, ECLI:NL:RBNHO:2025:12488, Civiel recht, Verbintenissenrecht
564, ECLI:NL:RBDHA:2025:20657, Bestuursrecht, Vreemdelingenrecht
565, ECLI:NL:RBDHA:2025:20656, Bestuursrecht, Vreemdelingenrecht
566, ECLI:NL:RBDHA:2025:20655, Bestuursrecht, Vreemdelingenrecht
567, ECLI:NL:RBDHA:2025:20654, Bestuursrecht, Vreemdelingenrecht
568, ECLI:NL:RBDHA:2025:20653, Bestuursrecht, Vreemdelingenrecht
569, ECLI:NL:RBMNE:2025:5271, Civiel recht, Personen- en familierecht
570, ECLI:NL:RBROT:2025:10970, Civiel recht, Verbintenissenrecht
571, ECLI:NL:RBDHA:2025:20556, Bestuursrecht, Vreemdelingenrecht
572, ECLI:NL:RBGEL:2025:8769, Civiel recht, Personen- en familierecht
573, ECLI:NL:GHDHA:2025:2169, Civiel recht, Personen- en familierecht
574, ECLI:NL:RBMNE:2025:5759, Bestuursrecht, 
575, ECLI:NL:RBAMS:2025:6692, Civiel recht, Verbintenissenrecht
576, ECLI:NL:RBLIM:2025:10789, Civiel recht, 
577, ECLI:NL:RBDHA:2025:20022, Civiel recht, 
578, ECLI:NL:RBLIM:2025:10787, Civiel recht, 
579, ECLI:NL:RBLIM:2025:10786, Civiel recht, 
580, ECLI:NL:RBLIM:2025:10784, Civiel recht, 
581, ECLI:NL:OGEAA:2025:321, Civiel recht, 
582, ECLI:NL:RBAMS:2025:6242, Bestuursrecht, Belastingrecht
583, ECLI:NL:RBAMS:2025:6241, Bestuursrecht, Belastingrecht
584, ECLI:NL:RBAMS:2025:6239, Bestuursrecht, Belastingrecht
585, ECLI:NL:RBAMS:2025:6237, Bestuursrecht, Belastingrecht
586, ECLI:NL:RBAMS:2025:6236, Bestuursrecht, Belastingrecht
587, ECLI:NL:RBAMS:2025:6234, Bestuursrecht, 
588, ECLI:NL:RBAMS:2025:6229, Bestuursrecht, 
589, ECLI:NL:RBMNE:2025:5657, Civiel recht, Intellectueel-eigendomsrecht
590, ECLI:NL:RBAMS:2025:6182, Bestuursrecht, Socialezekerheidsrecht
591, ECLI:NL:OGHACMB:2025:265, Bestuursrecht, Vreemdelingenrecht
592, ECLI:NL:RBAMS:2025:6143, Bestuursrecht, 
593, ECLI:NL:OGHACMB:2025:264, Bestuursrecht, 
594, ECLI:NL:RBDHA:2025:19472, Bestuursrecht, Vreemdelingenrecht
595, ECLI:NL:RBAMS:2018:10181, Civiel recht, 
596, ECLI:NL:RBNHO:2025:12393, Civiel recht, Arbeidsrecht
597, ECLI:NL:RBNHO:2025:12360, Civiel recht, Arbeidsrecht
598, ECLI:NL:RBNHO:2025:12419, Civiel recht, Verbintenissenrecht
599, ECLI:NL:RBDHA:2025:20094, Bestuursrecht, Vreemdelingenrecht
600, ECLI:NL:RBGEL:2025:9144, Bestuursrecht, Omgevingsrecht
601, ECLI:NL:RBNHO:2025:12301, Civiel recht, Verbintenissenrecht
602, ECLI:NL:RBGEL:2025:9141, Bestuursrecht, Omgevingsrecht
603, ECLI:NL:RBROT:2025:12880, Civiel recht, Personen- en familierecht
604, ECLI:NL:GHDHA:2025:2282, Strafrecht, 
605, ECLI:NL:OGHACMB:2025:263, Bestuursrecht, Vreemdelingenrecht
606, ECLI:NL:GHDHA:2025:2288, Strafrecht, 
607, ECLI:NL:RBDHA:2024:18006, Bestuursrecht, Belastingrecht
608, ECLI:NL:GHSHE:2025:2779, Bestuursrecht, Belastingrecht
609, ECLI:NL:RBGEL:2025:9132, Bestuursrecht, Belastingrecht
610, ECLI:NL:RBAMS:2025:7178, Bestuursrecht, Belastingrecht
611, ECLI:NL:RBGEL:2025:9142, Bestuursrecht, Belastingrecht
612, ECLI:NL:GHSHE:2025:2782, Bestuursrecht, Belastingrecht
613, ECLI:NL:RBZWB:2025:7242, Bestuursrecht, Belastingrecht
614, ECLI:NL:RBAMS:2025:7585, Bestuursrecht, Belastingrecht
615, ECLI:NL:GHSHE:2025:2778, Bestuursrecht, Belastingrecht
616, ECLI:NL:GHSHE:2025:2781, Bestuursrecht, Belastingrecht
617, ECLI:NL:GHSHE:2025:2780, Bestuursrecht, Belastingrecht
618, ECLI:NL:RBZWB:2025:7252, Bestuursrecht, Belastingrecht
619, ECLI:NL:OGHACMB:2025:262, Bestuursrecht, 
620, ECLI:NL:OGHACMB:2025:261, Bestuursrecht, 
621, ECLI:NL:RBMNE:2025:5665, Civiel recht, Personen- en familierecht
622, ECLI:NL:OGHACMB:2025:260, Bestuursrecht, Vreemdelingenrecht
623, ECLI:NL:RBNNE:2025:4533, Strafrecht, Materieel strafrecht
624, ECLI:NL:GHDHA:2025:2144, Bestuursrecht, Belastingrecht
625, ECLI:NL:RBMNE:2025:5726, Strafrecht, 
626, ECLI:NL:GHDHA:2025:2303, Strafrecht, 
627, ECLI:NL:RBROT:2025:12873, Civiel recht, Verbintenissenrecht
628, ECLI:NL:OGHACMB:2025:259, Bestuursrecht, Vreemdelingenrecht
629, ECLI:NL:RBNHO:2024:10912, Bestuursrecht, Belastingrecht
630, ECLI:NL:GHARL:2025:6040, Strafrecht, Strafprocesrecht
631, ECLI:NL:GHARL:2025:6039, Strafrecht, Strafprocesrecht
632, ECLI:NL:GHARL:2025:6042, Strafrecht, Strafprocesrecht
633, ECLI:NL:RBNNE:2025:4566, Strafrecht, Materieel strafrecht
634, ECLI:NL:RBROT:2025:12871, Civiel recht, Personen- en familierecht
635, ECLI:NL:RBNNE:2025:4574, Strafrecht, Materieel strafrecht
636, ECLI:NL:OGHACMB:2025:258, Bestuursrecht, Omgevingsrecht
637, ECLI:NL:GHARL:2025:6884, Strafrecht, Strafprocesrecht
638, ECLI:NL:RVS:2025:5096, Bestuursrecht, 
639, ECLI:NL:GHDHA:2025:2302, Strafrecht, 
640, ECLI:NL:RBNHO:2025:6574, Civiel recht, Verbintenissenrecht
641, ECLI:NL:RBDHA:2025:20626, Bestuursrecht, Vreemdelingenrecht
642, ECLI:NL:RBDHA:2025:20629, Bestuursrecht, Vreemdelingenrecht
643, ECLI:NL:RBDHA:2025:20628, Bestuursrecht, Vreemdelingenrecht
644, ECLI:NL:GHARL:2025:6166, Civiel recht, 
645, ECLI:NL:RBDHA:2025:20627, Bestuursrecht, Vreemdelingenrecht
646, ECLI:NL:RBDHA:2025:20625, Bestuursrecht, Vreemdelingenrecht
647, ECLI:NL:GHARL:2025:6491, Civiel recht, Personen- en familierecht
648, ECLI:NL:GHSHE:2025:3033, Strafrecht, 
649, ECLI:NL:RBOBR:2023:605, Strafrecht, 
650, ECLI:NL:RBOVE:2025:4716, Civiel recht, 
651, ECLI:NL:GHARL:2025:6566, Civiel recht, Personen- en familierecht
652, ECLI:NL:GHARL:2025:6492, Civiel recht, Personen- en familierecht
653, ECLI:NL:RBGEL:2025:7219, Civiel recht, 
654, ECLI:NL:RBDHA:2025:20624, Bestuursrecht, Vreemdelingenrecht
655, ECLI:NL:RBDHA:2025:20623, Bestuursrecht, Vreemdelingenrecht
656, ECLI:NL:RBDHA:2025:20622, Bestuursrecht, Vreemdelingenrecht
657, ECLI:NL:RBDHA:2025:20619, Bestuursrecht, Vreemdelingenrecht
658, ECLI:NL:RBAMS:2025:7733, Strafrecht, Europees strafrecht
659, ECLI:NL:GHARL:2025:6885, Strafrecht, 
660, ECLI:NL:RBDHA:2025:20618, Bestuursrecht, Vreemdelingenrecht
661, ECLI:NL:RBDHA:2025:20617, Bestuursrecht, Vreemdelingenrecht
662, ECLI:NL:RBDHA:2025:20616, Bestuursrecht, Vreemdelingenrecht
663, ECLI:NL:RBDHA:2025:20615, Bestuursrecht, Vreemdelingenrecht
664, ECLI:NL:RBDHA:2025:20614, Bestuursrecht, Vreemdelingenrecht
665, ECLI:NL:RBDHA:2025:20613, Bestuursrecht, Vreemdelingenrecht
666, ECLI:NL:RBDHA:2025:20609, Bestuursrecht, Vreemdelingenrecht
667, ECLI:NL:RBDHA:2025:20531, Strafrecht, 
668, ECLI:NL:OGEABES:2015:7, Civiel recht, 
669, ECLI:NL:RBDHA:2025:20608, Bestuursrecht, Vreemdelingenrecht
670, ECLI:NL:RBDHA:2025:20607, Bestuursrecht, Vreemdelingenrecht
671, ECLI:NL:RBDHA:2025:20606, Bestuursrecht, Vreemdelingenrecht
672, ECLI:NL:RBDHA:2025:20605, Bestuursrecht, Vreemdelingenrecht
673, ECLI:NL:RBDHA:2025:20604, Bestuursrecht, Vreemdelingenrecht
674, ECLI:NL:RBDHA:2025:20603, Bestuursrecht, Vreemdelingenrecht
675, ECLI:NL:RBDHA:2025:20600, Bestuursrecht, Vreemdelingenrecht
676, ECLI:NL:RBDHA:2025:20589, Bestuursrecht, Vreemdelingenrecht
677, ECLI:NL:RBROT:2025:12916, Strafrecht, 
678, ECLI:NL:RBDHA:2025:20588, Bestuursrecht, Vreemdelingenrecht
679, ECLI:NL:RBDHA:2025:20587, Bestuursrecht, Vreemdelingenrecht
680, ECLI:NL:RBDHA:2025:20586, Bestuursrecht, Vreemdelingenrecht
681, ECLI:NL:RBDHA:2025:20585, Bestuursrecht, Vreemdelingenrecht
682, ECLI:NL:RBDHA:2025:20583, Bestuursrecht, Vreemdelingenrecht
683, ECLI:NL:RBDHA:2025:20581, Bestuursrecht, Vreemdelingenrecht
684, ECLI:NL:RBDHA:2025:20580, Bestuursrecht, Vreemdelingenrecht
685, ECLI:NL:RBDHA:2025:20579, Bestuursrecht, Vreemdelingenrecht
686, ECLI:NL:RBDHA:2025:20577, Bestuursrecht, Vreemdelingenrecht
687, ECLI:NL:RBLIM:2025:10882, Strafrecht, 
688, ECLI:NL:RBLIM:2025:10872, Strafrecht, 
689, ECLI:NL:RBDHA:2025:20575, Bestuursrecht, Vreemdelingenrecht
690, ECLI:NL:GHDHA:2025:2301, Strafrecht, 
691, ECLI:NL:RBDHA:2025:20574, Bestuursrecht, Vreemdelingenrecht
692, ECLI:NL:RBDHA:2025:20573, Bestuursrecht, Vreemdelingenrecht
693, ECLI:NL:RBDHA:2025:20570, Bestuursrecht, Vreemdelingenrecht
694, ECLI:NL:RBDHA:2025:20569, Bestuursrecht, Vreemdelingenrecht
695, ECLI:NL:CRVB:2025:1548, Bestuursrecht, Socialezekerheidsrecht
696, ECLI:NL:RBROT:2025:12750, Bestuursrecht, Bestuursprocesrecht
697, ECLI:NL:RBOVE:2025:5789, Civiel recht, 
698, ECLI:NL:CRVB:2025:1553, Bestuursrecht, Socialezekerheidsrecht
699, ECLI:NL:GHDHA:2025:2300, Strafrecht, 
700, ECLI:NL:CRVB:2025:1555, Bestuursrecht, Socialezekerheidsrecht
701, ECLI:NL:RBDHA:2025:20564, Bestuursrecht, Vreemdelingenrecht
702, ECLI:NL:CRVB:2025:1556, Bestuursrecht, Socialezekerheidsrecht
703, ECLI:NL:RBDHA:2025:20563, Bestuursrecht, Vreemdelingenrecht
704, ECLI:NL:CRVB:2025:1565, Bestuursrecht, Socialezekerheidsrecht
705, ECLI:NL:RBDHA:2025:20562, Bestuursrecht, Vreemdelingenrecht
706, ECLI:NL:RBDHA:2025:20560, Bestuursrecht, Vreemdelingenrecht
707, ECLI:NL:CRVB:2025:1535, Bestuursrecht, Socialezekerheidsrecht
708, ECLI:NL:RBDHA:2025:20559, Bestuursrecht, Vreemdelingenrecht
709, ECLI:NL:RBDHA:2025:20558, Bestuursrecht, Vreemdelingenrecht
710, ECLI:NL:GHARL:2025:6495, Civiel recht, Personen- en familierecht
711, ECLI:NL:CRVB:2025:1536, Bestuursrecht, Socialezekerheidsrecht
712, ECLI:NL:RBDHA:2025:20557, Bestuursrecht, Vreemdelingenrecht
713, ECLI:NL:CRVB:2025:1537, Bestuursrecht, Socialezekerheidsrecht
714, ECLI:NL:RBDHA:2025:20554, Bestuursrecht, Vreemdelingenrecht
715, ECLI:NL:CRVB:2025:1546, Bestuursrecht, Socialezekerheidsrecht
716, ECLI:NL:CRVB:2025:1567, Bestuursrecht, Socialezekerheidsrecht
717, ECLI:NL:CRVB:2025:1568, Bestuursrecht, Socialezekerheidsrecht
718, ECLI:NL:RBROT:2025:12872, Civiel recht, Personen- en familierecht
719, ECLI:NL:RBDHA:2025:20553, Bestuursrecht, Vreemdelingenrecht
720, ECLI:NL:RBDHA:2025:20552, Bestuursrecht, Vreemdelingenrecht
